location_id,grid_reference,altitude,slope,discharge_category,dist_from_source,chemistry_site,boulders_cobbles,pebbles_gravel,sand,silt_clay,mean_depth,river_width,total,alkalinity,alk_samples,predictor_source,date,original_grid_reference
536464,NO 14075 77787,NA,NA,NA,NA,536464,5,80,10,5,9,0.65,100,NA,NA,sampling_point,2019-01-09,NO 14075 77787
536464,NO 14138 77686,NA,NA,NA,NA,536464,5,80,10,5,9,0.65,100,NA,NA,sampling_point,2024-10-05,NO 14138 77686
536465,NO 79728 79710,NA,NA,NA,NA,536465,5,85,10,0,10,0.7,100,NA,NA,sampling_point,2019-01-09,NO 79728 79710
536465,NO 14075 77787,NA,NA,NA,NA,536465,5,85,10,0,10,0.7,100,NA,NA,sampling_point,2024-10-05,NO 14075 77787
536475,NS 49149 30597,113.96,18,2,13.88,121582,40,40.625,1.25,18.125,15.375,7.5875,100,122.1761989,563,sampling_point,2019-01-09,NS 49149 30597
536524,NO 79631 79659,NA,NA,NA,NA,536524,30,20,50,0,28,2,100,NA,NA,sampling_point,2019-01-09,NO 79631 79659
536524,NO 79728 79710,NA,NA,NA,NA,536524,30,20,50,0,28,2,100,NA,NA,sampling_point,2024-10-05,NO 79728 79710
536525,NO 79822 80859,NA,NA,NA,NA,536525,40,20,40,0,30,2,100,NA,NA,sampling_point,2019-01-09,NO 79822 80859
536525,NO 79631 79659,NA,NA,NA,NA,536525,40,20,40,0,30,2,100,NA,NA,sampling_point,2024-10-05,NO 79631 79659
536526,NO 79432 81098,NA,NA,NA,NA,536526,20,50,30,0,30,2,100,NA,NA,sampling_point,2019-01-09,NO 79432 81098
536526,NO 79822 80859,NA,NA,NA,NA,536526,20,50,30,0,30,2,100,NA,NA,sampling_point,2024-10-05,NO 79822 80859
536527,NS 55988 73434,NA,NA,NA,NA,536527,40,40,20,0,9,1,100,NA,NA,sampling_point,2019-01-09,NS 55988 73434
536527,NO 79432 81098,NA,NA,NA,NA,536527,40,40,20,0,9,1,100,NA,NA,sampling_point,2024-10-05,NO 79432 81098
536539,NS 52928 75775,NA,NA,NA,NA,536539,20,60,10,10,25,4.2,100,NA,NA,sampling_point,2019-01-09,NS 52928 75775
536539,NS 55988 73434,NA,NA,NA,NA,536539,20,60,10,10,25,4.2,100,NA,NA,sampling_point,2024-10-05,NS 55988 73434
536540,NS 51942 75149,NA,NA,NA,NA,536540,20,40,10,30,11,0.5,100,57.7,14,sampling_point,2019-01-09,NS 51942 75149
536540,NS 52928 75775,NA,NA,NA,NA,536540,20,40,10,30,11,0.5,100,57.7,14,sampling_point,2024-10-05,NS 52928 75775
536541,NS 54319 74226,NA,NA,NA,NA,536541,50,30,5,15,15,0.2,100,NA,NA,sampling_point,2019-01-09,NS 54319 74226
536541,NS 51942 75149,NA,NA,NA,NA,536541,50,30,5,15,15,0.2,100,NA,NA,sampling_point,2024-10-05,NS 51942 75149
536542,NS 52212 55837,NA,NA,NA,NA,536542,60,30,0,10,24,1,100,NA,NA,sampling_point,2019-01-09,NS 52212 55837
536542,NS 54319 74226,NA,NA,NA,NA,536542,60,30,0,10,24,1,100,NA,NA,sampling_point,2024-10-05,NS 54319 74226
536709,NS 61428 78596,70,5.54,2,8.73,,,,,,,,,,,rict_layer,2025-03-17,NS 61428 78596
536711,NS 61254 78575,70,8.16,2,8.56,,,,,,,,,,,rict_layer,2025-03-17,NS 61254 78575
536845,NX 35207 90725,NA,NA,NA,NA,536845,25,25,30,20,15,3,100,57.2,1,sampling_point,2019-01-09,NX 35207 90725
536845,NS 52212 55837,NA,NA,NA,NA,536845,25,25,30,20,15,3,100,57.2,1,sampling_point,2024-10-05,NS 52212 55837
537038,NH 65084 56433,NA,NA,NA,NA,537038,74,25,1,0,15,2,100,NA,NA,sampling_point,2019-01-09,NH 65084 56433
537038,NX 35207 90725,NA,NA,NA,NA,537038,74,25,1,0,15,2,100,NA,NA,sampling_point,2024-10-05,NX 35207 90725
537298,NH 66619 54411,NA,NA,NA,NA,537298,65,30,5,0,16,2,100,NA,NA,sampling_point,2019-01-09,NH 66619 54411
537298,NH 65084 56433,NA,NA,NA,NA,537298,65,30,5,0,16,2,100,NA,NA,sampling_point,2024-10-05,NH 65084 56433
537299,NH 61418 53218,NA,NA,NA,NA,537299,65,30,5,0,19,1.5,100,NA,NA,sampling_point,2019-01-09,NH 61418 53218
537299,NH 61418 53218,NA,NA,NA,NA,470032,65,30,5,0,19,1.5,100,NA,NA,sampling_point,2024-03-22,NH 61418 53218
537299,NH 66619 54411,NA,NA,NA,NA,470032,65,30,5,0,19,1.5,100,NA,NA,sampling_point,2024-10-05,NH 66619 54411
537300,NS 52008 55655,NA,NA,NA,NA,537300,60,35,5,0,11,1.89,100,NA,NA,sampling_point,2019-01-09,NS 52008 55655
537300,NH 61418 53218,NA,NA,NA,NA,537300,60,35,5,0,11,1.89,100,NA,NA,sampling_point,2024-10-05,NH 61418 53218
537303,NS 38178 60083,NA,NA,NA,NA,537303,55,25,7.5,12.5,23.5,1.75,100,49.4,1,sampling_point,2019-01-09,NS 38178 60083
537303,NS 52008 55655,NA,NA,NA,NA,537303,55,25,7.5,12.5,23.5,1.75,100,49.4,1,sampling_point,2024-10-05,NS 52008 55655
537305,NS 38364 60778,NA,NA,NA,NA,537305,10,55,0,35,8,1.8,100,NA,NA,sampling_point,2019-01-09,NS 38364 60778
537305,NS 38178 60083,NA,NA,NA,NA,537305,10,55,0,35,8,1.8,100,NA,NA,sampling_point,2024-10-05,NS 38178 60083
537306,NS 38334 60731,NA,NA,NA,NA,537306,50,50,0,0,10,1.3,100,NA,NA,sampling_point,2019-01-09,NS 38334 60731
537306,NS 38364 60778,NA,NA,NA,NA,537306,50,50,0,0,10,1.3,100,NA,NA,sampling_point,2024-10-05,NS 38364 60778
537342,NO 02095 15320,NA,NA,NA,NA,537342,50,45,0,5,15,2.2,100,NA,NA,sampling_point,2019-01-09,NO 02095 15320
537342,NS 38334 60731,NA,NA,NA,NA,537342,50,45,0,5,15,2.2,100,NA,NA,sampling_point,2024-10-05,NS 38334 60731
537380,NN 89592 60869,NA,NA,NA,NA,537380,40,45,15,0,26,3,100,NA,NA,sampling_point,2019-01-09,NN 89592 60869
537380,NN 89592 60869,NA,NA,NA,NA,8851,40,45,15,0,26,3,100,NA,NA,sampling_point,2024-03-22,NN 89592 60869
537380,NO 02095 15320,NA,NA,NA,NA,8851,40,45,15,0,26,3,100,NA,NA,sampling_point,2024-10-05,NO 02095 15320
537381,NS 37161 13366,NA,NA,NA,NA,537381,77.5,17.5,5,0,34,14.5,100,NA,NA,sampling_point,2019-01-09,NS 37161 13366
537381,NN 89592 60869,NA,NA,NA,NA,537381,77.5,17.5,5,0,34,14.5,100,NA,NA,sampling_point,2024-10-05,NN 89592 60869
537523,NS 37010 14007,NA,NA,NA,NA,537523,5,82.5,2.5,10,7,1.85,100,NA,NA,sampling_point,2019-01-09,NS 37010 14007
537523,NS 37161 13366,NA,NA,NA,NA,537523,5,82.5,2.5,10,7,1.85,100,NA,NA,sampling_point,2024-10-05,NS 37161 13366
537524,NO 56956 13541,NA,NA,NA,NA,537524,60,38,1,1,17,14,100,NA,NA,sampling_point,2019-01-09,NO 56956 13541
537524,NS 37010 14007,NA,NA,NA,NA,537524,60,38,1,1,17,14,100,NA,NA,sampling_point,2024-10-05,NS 37010 14007
537572,NT 13250 82988,NA,NA,NA,NA,537572,60,30,5,5,25,5.45,100,NA,NA,sampling_point,2019-01-09,NT 13250 82988
537572,NO 56956 13541,NA,NA,NA,NA,537572,60,30,5,5,25,5.45,100,NA,NA,sampling_point,2024-10-05,NO 56956 13541
537900,NS 62517 62945,6,0.8,9,126.1,121154,5,20,45,30,252,55,100,81.82360778,668,sampling_point,2019-01-09,NS 62517 62945
537902,NB 41635 33984,NA,NA,NA,NA,537902,66.11111111,29.33333333,3.222222222,1.333333333,14.55555556,7.666666667,100,NA,NA,sampling_point,2019-01-09,NB 41635 33984
537902,NT 13250 82988,NA,NA,NA,NA,537902,66.11111111,29.33333333,3.222222222,1.333333333,14.55555556,7.666666667,100,NA,NA,sampling_point,2024-10-05,NT 13250 82988
537903,NS 72551 74475,NA,NA,NA,NA,537903,30,70,0,0,16,5,100,NA,NA,sampling_point,2019-01-09,NS 72551 74475
537903,NB 41635 33984,NA,NA,NA,NA,537903,30,70,0,0,16,5,100,NA,NA,sampling_point,2024-10-05,NB 41635 33984
537921,NS 72130 75452,NA,NA,NA,NA,537921,5,30,5,60,24,2.8,100,NA,NA,sampling_point,2019-01-09,NS 72130 75452
537921,NS 72551 74475,NA,NA,NA,NA,537921,5,30,5,60,24,2.8,100,NA,NA,sampling_point,2024-10-05,NS 72551 74475
537922,NT 59979 74363,NA,NA,NA,NA,537922,30,10,5,55,17,2.6,100,NA,NA,sampling_point,2019-01-09,NT 59979 74363
537922,NS 72130 75452,NA,NA,NA,NA,537922,30,10,5,55,17,2.6,100,NA,NA,sampling_point,2024-10-05,NS 72130 75452
537950,NT 33064 61814,NA,NA,NA,NA,537950,25,30,15,30,9,1.2,100,NA,NA,sampling_point,2019-01-09,NT 33064 61814
537950,NT 33064 61814,NA,NA,NA,NA,3853,25,30,15,30,9,1.2,100,NA,NA,sampling_point,2024-03-22,NT 33064 61814
537950,NT 59979 74363,NA,NA,NA,NA,3853,25,30,15,30,9,1.2,100,NA,NA,sampling_point,2024-10-05,NT 59979 74363
538107,NT 31900 58964,NA,NA,NA,NA,538107,20,40,10,30,13,7,100,NA,NA,sampling_point,2019-01-09,NT 31900 58964
538107,NT 33064 61814,NA,NA,NA,NA,538107,20,40,10,30,13,7,100,NA,NA,sampling_point,2024-10-05,NT 33064 61814
538108,NJ 22954 61177,NA,NA,NA,NA,538108,20,20,30,30,13,7.5,100,NA,NA,sampling_point,2019-01-09,NJ 22954 61177
538108,NT 31900 58964,NA,NA,NA,NA,538108,20,20,30,30,13,7.5,100,NA,NA,sampling_point,2024-10-05,NT 31900 58964
538109,NN 87482 19813,NA,NA,NA,NA,538109,65,25,10,0,18,4.5,100,NA,NA,sampling_point,2019-01-09,NN 87482 19813
538109,NJ 22954 61177,NA,NA,NA,NA,538109,65,25,10,0,18,4.5,100,NA,NA,sampling_point,2024-10-05,NJ 22954 61177
538113,NS 76275 59932,NA,NA,NA,NA,538113,40,50,10,0,16,30,100,NA,NA,sampling_point,2019-01-09,NS 76275 59932
538113,NN 87482 19813,NA,NA,NA,NA,538113,40,50,10,0,16,30,100,NA,NA,sampling_point,2024-10-05,NN 87482 19813
538114,NS 76352 59933,90,7.4,1,3.2,121225,17.5,65,5,12.5,18.5,2,100,237.9762273,660,sampling_point,2019-01-09,NS 76352 59933
538116,NJ 93527 11298,NA,NA,NA,NA,538116,25,50,10,15,8,2.1,100,248.1666667,6,sampling_point,2019-01-09,NJ 93527 11298
538116,NS 76275 59932,NA,NA,NA,NA,538116,25,50,10,15,8,2.1,100,248.1666667,6,sampling_point,2024-10-05,NS 76275 59932
538117,NJ 93560 11276,NA,NA,NA,NA,538117,5,80,5,10,4,1.5,100,NA,NA,sampling_point,2019-01-09,NJ 93560 11276
538117,NJ 93527 11298,NA,NA,NA,NA,538117,5,80,5,10,4,1.5,100,NA,NA,sampling_point,2024-10-05,NJ 93527 11298
538118,NJ 93861 11098,NA,NA,NA,NA,538118,20,55,5,20,9,1,100,NA,NA,sampling_point,2019-01-09,NJ 93861 11098
538118,NJ 93560 11276,NA,NA,NA,NA,538118,20,55,5,20,9,1,100,NA,NA,sampling_point,2024-10-05,NJ 93560 11276
538119,NS 70090 39467,NA,NA,NA,NA,538119,30,45,5,20,10,3,100,NA,NA,sampling_point,2019-01-09,NS 70090 39467
538119,NJ 93861 11098,NA,NA,NA,NA,538119,30,45,5,20,10,3,100,NA,NA,sampling_point,2024-10-05,NJ 93861 11098
538404,NS 69765 39236,NA,NA,NA,NA,538404,60,18,2,20,10,0.3,100,NA,NA,sampling_point,2019-01-09,NS 69765 39236
538404,NS 70090 39467,NA,NA,NA,NA,538404,60,18,2,20,10,0.3,100,NA,NA,sampling_point,2024-10-05,NS 70090 39467
538405,NS 69701 39307,NA,NA,NA,NA,538405,60,25,5,10,15,2.4,100,NA,NA,sampling_point,2019-01-09,NS 69701 39307
538405,NS 69765 39236,NA,NA,NA,NA,538405,60,25,5,10,15,2.4,100,NA,NA,sampling_point,2024-10-05,NS 69765 39236
538406,HY 43362 08993,NA,NA,NA,NA,538406,60,20,5,15,19,2.4,100,NA,NA,sampling_point,2019-01-09,HY 43362 08993
538406,NS 69701 39307,NA,NA,NA,NA,538406,60,20,5,15,19,2.4,100,NA,NA,sampling_point,2024-10-05,NS 69701 39307
538409,NH 74546 49704,NA,NA,NA,NA,538409,80,18,0,2,18,2.8,100,NA,NA,sampling_point,2019-01-09,NH 74546 49704
538409,HY 43362 08993,NA,NA,NA,NA,538409,80,18,0,2,18,2.8,100,NA,NA,sampling_point,2024-10-05,HY 43362 08993
538482,NJ 93331 11501,NA,NA,NA,NA,538482,0,40,50,10,39,1.2,100,NA,NA,sampling_point,2019-01-09,NJ 93331 11501
538482,NH 74546 49704,NA,NA,NA,NA,538482,0,40,50,10,39,1.2,100,NA,NA,sampling_point,2024-10-05,NH 74546 49704
538549,NJ 93461 11390,NA,NA,NA,NA,538549,10,80,5,5,6,1.5,100,NA,NA,sampling_point,2019-01-09,NJ 93461 11390
538549,NJ 93331 11501,NA,NA,NA,NA,538549,10,80,5,5,6,1.5,100,NA,NA,sampling_point,2024-10-05,NJ 93331 11501
538550,NN 86922 20080,NA,NA,NA,NA,538550,20,70,5,5,6,1.5,100,NA,NA,sampling_point,2019-01-09,NN 86922 20080
538550,NJ 93461 11390,NA,NA,NA,NA,538550,20,70,5,5,6,1.5,100,NA,NA,sampling_point,2024-10-05,NJ 93461 11390
538604,NJ 93540 11287,NA,NA,NA,NA,538604,40,45,15,0,23,30,100,NA,NA,sampling_point,2019-01-09,NJ 93540 11287
538604,NN 86922 20080,NA,NA,NA,NA,538604,40,45,15,0,23,30,100,NA,NA,sampling_point,2024-10-05,NN 86922 20080
538808,NS 29569 08789,65.44,15,1,4.78,122076,49.66666667,40.66666667,3.166666667,6.5,12.16666667,2.75,100,96.34598485,396,sampling_point,2019-01-09,NS 29569 08789
538942,NG 83840 43371,NA,NA,NA,NA,538942,10,60,10,20,9,2,100,NA,NA,sampling_point,2019-01-09,NG 83840 43371
538942,NJ 93540 11287,NA,NA,NA,NA,538942,10,60,10,20,9,2,100,NA,NA,sampling_point,2024-10-05,NJ 93540 11287
539446,NG 83969 43950,NA,NA,NA,NA,539446,63,35,2,0,24,12.48,100,NA,NA,sampling_point,2019-01-09,NG 83969 43950
539446,NG 83840 43371,NA,NA,NA,NA,539446,63,35,2,0,24,12.48,100,NA,NA,sampling_point,2024-10-05,NG 83840 43371
539447,NG 47162 44747,NA,NA,NA,NA,539447,80,20,0,0,25,2.47,100,NA,NA,sampling_point,2019-01-09,NG 47162 44747
539447,NG 83969 43950,NA,NA,NA,NA,539447,80,20,0,0,25,2.47,100,NA,NA,sampling_point,2024-10-05,NG 83969 43950
539964,NG 46968 44875,NA,NA,NA,NA,539964,10,90,0,0,6,0.5,100,NA,NA,sampling_point,2019-01-09,NG 46968 44875
539964,NG 47162 44747,NA,NA,NA,NA,539964,10,90,0,0,6,0.5,100,NA,NA,sampling_point,2024-10-05,NG 47162 44747
539965,NS 80628 50665,NA,NA,NA,NA,539965,60,40,0,0,9,0.8,100,NA,NA,sampling_point,2019-01-09,NS 80628 50665
539965,NG 46968 44875,NA,NA,NA,NA,539965,60,40,0,0,9,0.8,100,NA,NA,sampling_point,2024-10-05,NG 46968 44875
540063,NN 33150 31751,NA,NA,NA,NA,540063,20,32,33,15,3,1.2,100,312,1,sampling_point,2019-01-09,NN 33150 31751
540063,NS 80628 50665,NA,NA,NA,NA,540063,20,32,33,15,3,1.2,100,312,1,sampling_point,2024-10-05,NS 80628 50665
540074,NN 33332 31943,NA,NA,NA,NA,540074,60,40,0,0,15,3,100,NA,NA,sampling_point,2019-01-09,NN 33332 31943
540074,NN 33150 31751,NA,NA,NA,NA,540074,60,40,0,0,15,3,100,NA,NA,sampling_point,2024-10-05,NN 33150 31751
540075,NN 32762 30420,NA,NA,NA,NA,540075,80,20,0,0,10,2,100,NA,NA,sampling_point,2019-01-09,NN 32762 30420
540075,NN 33332 31943,NA,NA,NA,NA,540075,80,20,0,0,10,2,100,NA,NA,sampling_point,2024-10-05,NN 33332 31943
540076,NN 33308 29803,NA,NA,NA,NA,540076,65,35,0,0,15,5,100,NA,NA,sampling_point,2019-01-09,NN 33308 29803
540076,NN 32762 30420,NA,NA,NA,NA,540076,65,35,0,0,15,5,100,NA,NA,sampling_point,2024-10-05,NN 32762 30420
540077,NO 43135 80118,NA,NA,NA,NA,540077,45,55,0,0,13,3,100,NA,NA,sampling_point,2019-01-09,NO 43135 80118
540077,NN 33308 29803,NA,NA,NA,NA,540077,45,55,0,0,13,3,100,NA,NA,sampling_point,2024-10-05,NN 33308 29803
540370,NO 43154 80338,NA,NA,NA,NA,540370,80,15,5,0,7,1,100,NA,NA,sampling_point,2019-01-09,NO 43154 80338
540370,NO 43135 80118,NA,NA,NA,NA,540370,80,15,5,0,7,1,100,NA,NA,sampling_point,2024-10-05,NO 43135 80118
540371,NS 47670 49972,NA,NA,NA,NA,540371,80,15,5,0,7,1.5,100,NA,NA,sampling_point,2019-01-09,NS 47670 49972
540371,NO 43154 80338,NA,NA,NA,NA,540371,80,15,5,0,7,1.5,100,NA,NA,sampling_point,2024-10-05,NO 43154 80338
540474,NS 77108 59901,100,7.4,1,2.2,121225,20,60,0,20,12,1,100,237.9762273,660,sampling_point,2019-01-09,NS 77108 59901
540680,NS 47232 49891,NA,NA,NA,NA,540680,100,0,0,0,4,0.5,100,NA,NA,sampling_point,2019-01-09,NS 47232 49891
540680,NS 47670 49972,NA,NA,NA,NA,540680,100,0,0,0,4,0.5,100,NA,NA,sampling_point,2024-10-05,NS 47670 49972
540681,NS 47204 49901,NA,NA,NA,NA,540681,60,40,0,0,7,1,100,NA,NA,sampling_point,2019-01-09,NS 47204 49901
540681,NS 47232 49891,NA,NA,NA,NA,540681,60,40,0,0,7,1,100,NA,NA,sampling_point,2024-10-05,NS 47232 49891
540682,NY 25981 78165,NA,NA,NA,NA,540682,60,40,0,0,18,1.2,100,NA,NA,sampling_point,2019-01-09,NY 25981 78165
540682,NS 47204 49901,NA,NA,NA,NA,540682,60,40,0,0,18,1.2,100,NA,NA,sampling_point,2024-10-05,NS 47204 49901
541066,NS 76209 54002,NA,NA,NA,NA,541066,56.5,42,0.5,1,12,3.5,100,77.73333333,3,sampling_point,2019-01-09,NS 76209 54002
541066,NY 25981 78165,NA,NA,NA,NA,541066,56.5,42,0.5,1,12,3.5,100,77.73333333,3,sampling_point,2024-10-05,NY 25981 78165
541216,NS 86443 59150,NA,NA,NA,NA,541216,0,90,0,10,52,40,100,NA,NA,sampling_point,2019-01-09,NS 86443 59150
541216,NS 76209 54002,NA,NA,NA,NA,541216,0,90,0,10,52,40,100,NA,NA,sampling_point,2024-10-05,NS 76209 54002
541439,NK 08056 46431,NA,NA,NA,NA,541439,35,55,5,5,18,4.3,100,NA,NA,sampling_point,2019-01-09,NK 08056 46431
541439,NS 86443 59150,NA,NA,NA,NA,541439,35,55,5,5,18,4.3,100,NA,NA,sampling_point,2024-10-05,NS 86443 59150
541722,NK 08846 46904,NA,NA,NA,NA,541722,1,5,14,80,23,1.5,100,NA,NA,sampling_point,2019-01-09,NK 08846 46904
541722,NK 08056 46431,NA,NA,NA,NA,541722,1,5,14,80,23,1.5,100,NA,NA,sampling_point,2024-10-05,NK 08056 46431
541723,NK 10033 48045,NA,NA,NA,NA,541723,15,80,0,5,5,0.75,100,NA,NA,sampling_point,2019-01-09,NK 10033 48045
541723,NK 08846 46904,NA,NA,NA,NA,541723,15,80,0,5,5,0.75,100,NA,NA,sampling_point,2024-10-05,NK 08846 46904
541724,NK 09387 47333,NA,NA,NA,NA,541724,60,30,9,1,11,4,100,NA,NA,sampling_point,2019-01-09,NK 09387 47333
541724,NK 10033 48045,NA,NA,NA,NA,541724,60,30,9,1,11,4,100,NA,NA,sampling_point,2024-10-05,NK 10033 48045
541726,NT 46443 69665,NA,NA,NA,NA,541726,30,60,9,1,16,1.5,100,NA,NA,sampling_point,2019-01-09,NT 46443 69665
541726,NT 46443 69665,27,6.01,1,3.28,205225,30,60,9,1,16,1.5,100,NA,NA,rict_layer,2024-03-22,NT 46443 69665
541726,NK 09387 47333,27,6.01,1,3.28,205225,30,60,9,1,16,1.5,100,NA,NA,rict_layer,2024-10-05,NK 09387 47333
541739,NT 46414 69477,NA,NA,NA,NA,541739,40,60,0,0,20,5.7,100,NA,NA,sampling_point,2019-01-09,NT 46414 69477
541739,NT 46443 69665,NA,NA,NA,NA,541739,40,60,0,0,20,5.7,100,NA,NA,sampling_point,2024-10-05,NT 46443 69665
541740,NJ 39899 59769,NA,NA,NA,NA,541740,30,70,0,0,19,5.5,100,NA,NA,sampling_point,2019-01-09,NJ 39899 59769
541740,NT 46414 69477,NA,NA,NA,NA,541740,30,70,0,0,19,5.5,100,NA,NA,sampling_point,2024-10-05,NT 46414 69477
541878,NJ 39899 59708,NA,NA,NA,NA,541878,60,30,0,10,15,3,100,NA,NA,sampling_point,2019-01-09,NJ 39899 59708
541878,NJ 39899 59769,NA,NA,NA,NA,541878,60,30,0,10,15,3,100,NA,NA,sampling_point,2024-10-05,NJ 39899 59769
541881,NS 86489 59701,NA,NA,NA,NA,541881,50,45,0,5,18,3,100,NA,NA,sampling_point,2019-01-09,NS 86489 59701
541881,NJ 39899 59708,NA,NA,NA,NA,541881,50,45,0,5,18,3,100,NA,NA,sampling_point,2024-10-05,NJ 39899 59708
542088,NS 86593 60020,NA,NA,NA,NA,542088,30,50,20,0,9,1.7,100,NA,NA,sampling_point,2019-01-09,NS 86593 60020
542088,NS 86489 59701,NA,NA,NA,NA,542088,30,50,20,0,9,1.7,100,NA,NA,sampling_point,2024-10-05,NS 86489 59701
542089,NJ 35153 39836,NA,NA,NA,NA,542089,42.5,50,5,2.5,8,1.9,100,NA,NA,sampling_point,2019-01-09,NJ 35153 39836
542089,NS 86593 60020,NA,NA,NA,NA,542089,42.5,50,5,2.5,8,1.9,100,NA,NA,sampling_point,2024-10-05,NS 86593 60020
542373,NS 52706 94860,NA,NA,NA,NA,542373,40,60,0,0,22,7,100,NA,NA,sampling_point,2019-01-09,NS 52706 94860
542373,NJ 35153 39836,NA,NA,NA,NA,542373,40,60,0,0,22,7,100,NA,NA,sampling_point,2024-10-05,NJ 35153 39836
542374,NO 45280 26040,13,2.67,1,2.17,,,,,,,,,,,rict_layer,2024-03-22,NO 45280 26040
542698,NS 52820 94913,NA,NA,NA,NA,542698,85,15,0,0,19,2.3,100,5.28,1,sampling_point,2019-01-09,NS 52820 94913
542698,NS 52706 94860,NA,NA,NA,NA,542698,85,15,0,0,19,2.3,100,5.28,1,sampling_point,2024-10-05,NS 52706 94860
542699,NS 53406 54868,NA,NA,NA,NA,542699,65,30,5,0,16,2.1,100,14.8,1,sampling_point,2019-01-09,NS 53406 54868
542699,NS 52820 94913,NA,NA,NA,NA,542699,65,30,5,0,16,2.1,100,14.8,1,sampling_point,2024-10-05,NS 52820 94913
542708,NT 21550 86092,NA,NA,NA,NA,542708,20,45,25,10,5,1,100,47.8,3,sampling_point,2019-01-09,NT 21550 86092
542708,NS 53406 54868,NA,NA,NA,NA,542708,20,45,25,10,5,1,100,47.8,3,sampling_point,2024-10-05,NS 53406 54868
542713,NS 88395 59954,NA,NA,NA,NA,542713,15,15,20,50,8,0.6,100,NA,NA,sampling_point,2019-01-09,NS 88395 59954
542713,NT 21550 86092,NA,NA,NA,NA,542713,15,15,20,50,8,0.6,100,NA,NA,sampling_point,2024-10-05,NT 21550 86092
542764,NS 87685 59885,NA,NA,NA,NA,542764,20,65,10,5,9,2.5,100,NA,NA,sampling_point,2019-01-09,NS 87685 59885
542764,NS 88395 59954,NA,NA,NA,NA,542764,20,65,10,5,9,2.5,100,NA,NA,sampling_point,2024-10-05,NS 88395 59954
542765,NS 63629 59040,NA,NA,NA,NA,542765,60,30,10,0,14,1.2,100,NA,NA,sampling_point,2019-01-09,NS 63629 59040
542765,NS 87685 59885,NA,NA,NA,NA,542765,60,30,10,0,14,1.2,100,NA,NA,sampling_point,2024-10-05,NS 87685 59885
544146,NS 63793 59191,NA,NA,NA,NA,544146,10,60,0,30,7,0.4,100,98.1,2,sampling_point,2019-01-09,NS 63793 59191
544146,NS 63629 59040,NA,NA,NA,NA,544146,10,60,0,30,7,0.4,100,98.1,2,sampling_point,2024-10-05,NS 63629 59040
544148,NS 63579 59021,NA,NA,NA,NA,544148,25,65,0,10,7,1.5,100,94.35,2,sampling_point,2019-01-09,NS 63579 59021
544148,NS 63793 59191,NA,NA,NA,NA,544148,25,65,0,10,7,1.5,100,94.35,2,sampling_point,2024-10-05,NS 63793 59191
544149,NS 77428 84412,NA,NA,NA,NA,544149,20,70,0,10,6,1,100,117.5,2,sampling_point,2019-01-09,NS 77428 84412
544149,NS 63579 59021,NA,NA,NA,NA,544149,20,70,0,10,6,1,100,117.5,2,sampling_point,2024-10-05,NS 63579 59021
544170,NS 48432 63418,NA,NA,NA,NA,544170,80,18,2,0,39,7.5,100,NA,NA,sampling_point,2019-01-09,NS 48432 63418
544170,NS 77428 84412,NA,NA,NA,NA,544170,80,18,2,0,39,7.5,100,NA,NA,sampling_point,2024-10-05,NS 77428 84412
544271,NO 21848 39592,NA,NA,NA,NA,544271,0,0,60,40,14,3,100,NA,NA,sampling_point,2019-01-09,NO 21848 39592
544271,NS 48432 63418,NA,NA,NA,NA,544271,0,0,60,40,14,3,100,NA,NA,sampling_point,2024-10-05,NS 48432 63418
544280,NN 83511 07619,NA,NA,NA,NA,544280,15,65,10,10,16,5,100,NA,NA,sampling_point,2019-01-09,NN 83511 07619
544280,NO 21848 39592,NA,NA,NA,NA,544280,15,65,10,10,16,5,100,NA,NA,sampling_point,2024-10-05,NO 21848 39592
544312,NN 83503 07626,NA,NA,NA,NA,544312,60,35,5,0,8,4.5,100,89.2,1,sampling_point,2019-01-09,NN 83503 07626
544312,NN 83511 07619,NA,NA,NA,NA,544312,60,35,5,0,8,4.5,100,89.2,1,sampling_point,2024-10-05,NN 83511 07619
544426,NN 83435 07691,NA,NA,NA,NA,544426,60,35,5,0,9,5.5,100,NA,NA,sampling_point,2019-01-09,NN 83435 07691
544426,NN 83503 07626,NA,NA,NA,NA,544426,60,35,5,0,9,5.5,100,NA,NA,sampling_point,2024-10-05,NN 83503 07626
544427,ND 15786 68908,NA,NA,NA,NA,544427,50,45,5,0,10,4.5,100,NA,NA,sampling_point,2019-01-09,ND 15786 68908
544427,NN 83435 07691,NA,NA,NA,NA,544427,50,45,5,0,10,4.5,100,NA,NA,sampling_point,2024-10-05,NN 83435 07691
544435,NO 50071 35655,NA,NA,NA,NA,544435,50,44.5,0.5,5,22,1.85,100,NA,NA,sampling_point,2019-01-09,NO 50071 35655
544435,ND 15786 68908,NA,NA,NA,NA,544435,50,44.5,0.5,5,22,1.85,100,NA,NA,sampling_point,2024-10-05,ND 15786 68908
544440,NN 89064 09460,NA,NA,NA,NA,544440,50,30,10,10,20,2,100,NA,NA,sampling_point,2019-01-09,NN 89064 09460
544440,NO 50071 35655,NA,NA,NA,NA,544440,50,30,10,10,20,2,100,NA,NA,sampling_point,2024-10-05,NO 50071 35655
545135,NO 80821 68921,30,31.45,1,3.35,7667,NA,NA,NA,NA,NA,NA,NA,NA,NA,rict_layer,2023-09-05,NO 8079 6892
